,PLAYER_ID,full_name,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
10,77636,Otto Moore,1974-75,00,0,TOT,28.0,42,,1066.0,118,262,0.45,,,,46,69,0.667,92.0,238.0,330,83,21.0,40.0,,148,282
11,77636,Otto Moore,1975-76,00,1610612762,NOJ,29.0,81,,2407.0,293,672,0.436,,,,144,226,0.637,162.0,631.0,793,216,85.0,136.0,,250,730
12,77636,Otto Moore,1976-77,00,1610612762,NOJ,30.0,81,,2084.0,193,477,0.405,,,,91,134,0.679,170.0,466.0,636,181,54.0,117.0,,231,477
0,77637,Ron Moore,1987-88,00,1610612765,DET,26.0,9,0,25.0,4,13,0.308,0,0,0.0,2,4,0.5,2,0,2,1,2,0,3,8,10
1,77637,Ron Moore,1987-88,00,1610612756,PHX,26.0,5,0,34.0,5,16,0.313,0,0,0.0,4,4,1.0,0,6,6,0,3,0,1,13,14
2,77637,Ron Moore,1987-88,00,0,TOT,26.0,14,0,59.0,9,29,0.31,0,0,0.0,6,8,0.75,2,6,8,1,5,0,4,21,24
0,929,Tracy Moore,1991-92,00,1610612742,DAL,26.0,42,2,782.0,130,325,0.4,30,84,0.357,65,78,0.833,31,51,82,48,32,4,44,97,355
1,929,Tracy Moore,1992-93,00,1610612742,DAL,27.0,39,1,510.0,103,249,0.414,23,67,0.343,53,61,0.869,23,29,52,47,21,4,32,54,282
2,929,Tracy Moore,1993-94,00,1610612765,DET,28.0,3,0,10.0,2,3,0.667,0,0,0.0,2,2,1.0,0,1,1,0,2,0,0,0,6
3,929,Tracy Moore,1995-96,00,1610612745,HOU,30.0,8,2,190.0,30,76,0.395,13,30,0.433,18,19,0.947,10,12,22,6,2,0,8,16,91
4,929,Tracy Moore,1996-97,00,1610612745,HOU,31.0,27,1,238.0,33,85,0.388,11,43,0.256,22,31,0.71,11,15,26,20,5,0,14,19,99
0,1631111,Wendell Moore Jr.,2022-23,00,1610612750,MIN,21.0,15,2,95.0,12,27,0.444,2,12,0.167,4,5,0.8,2,11,13,8,5,3,7,11,30
0,1629630,Ja Morant,2019-20,00,1610612763,MEM,20.0,67,67,2074.0,447,937,0.477,60,179,0.335,239,308,0.776,51,208,259,488,58,18,220,110,1193
1,1629630,Ja Morant,2020-21,00,1610612763,MEM,21.0,63,63,2053.0,430,957,0.449,73,241,0.303,271,372,0.728,59,193,252,465,57,13,203,87,1204
2,1629630,Ja Morant,2021-22,00,1610612763,MEM,22.0,57,57,1889.0,580,1177,0.493,88,256,0.344,316,415,0.761,77,248,325,384,66,22,196,86,1564
3,1629630,Ja Morant,2022-23,00,1610612763,MEM,23.0,25,25,807.0,236,520,0.454,44,127,0.346,160,217,0.737,32,129,161,194,27,6,93,47,676
0,203961,Eric Moreland,2014-15,00,1610612758,SAC,23.0,3,0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
1,203961,Eric Moreland,2015-16,00,1610612758,SAC,24.0,8,0,48.0,3,6,0.5,0,0,0.0,2,4,0.5,3,8,11,1,0,4,3,4,8
2,203961,Eric Moreland,2017-18,00,1610612765,DET,26.0,67,3,805.0,66,122,0.541,0,0,0.0,11,29,0.379,81,197,278,78,31,51,41,116,143
3,203961,Eric Moreland,2018-19,00,1610612756,PHX,27.0,1,0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0
4,203961,Eric Moreland,2018-19,00,1610612761,TOR,27.0,4,0,38.0,3,7,0.429,1,1,1.0,0,0,0.0,4,13,17,4,1,1,5,8,7
5,203961,Eric Moreland,2018-19,00,0,TOT,27.0,5,0,43.0,3,7,0.429,1,1,1.0,0,0,0.0,4,16,20,4,1,1,5,9,7
0,77639,Jackie Moreland,1960-61,00,1610612765,DET,23.0,64,,1003.0,191,477,0.4,,,,86,132,0.652,,,315,52,,,,174,468
1,77639,Jackie Moreland,1961-62,00,1610612765,DET,24.0,74,,1219.0,205,487,0.421,,,,139,186,0.747,,,427,76,,,,179,549
2,77639,Jackie Moreland,1962-63,00,1610612765,DET,25.0,78,,1516.0,271,622,0.436,,,,145,214,0.678,,,449,114,,,,226,687
3,77639,Jackie Moreland,1963-64,00,1610612765,DET,26.0,78,,1780.0,272,639,0.426,,,,164,210,0.781,,,405,121,,,,268,708
4,77639,Jackie Moreland,1964-65,00,1610612765,DET,27.0,54,,732.0,103,296,0.348,,,,66,104,0.635,,,183,69,,,,151,272
0,77640,Guy Morgan,1982-83,00,1610612754,IND,22.0,8,0,46.0,7,24,0.292,0,0,0.0,1,4,0.25,6,11,17,7,2,0,2,7,15
0,1629752,Juwan Morgan,2019-20,00,1610612762,UTA,23.0,21,0,134.0,15,26,0.577,3,8,0.375,3,4,0.75,10,19,29,6,1,2,6,19,36
1,1629752,Juwan Morgan,2020-21,00,1610612762,UTA,24.0,29,0,147.0,14,30,0.467,4,13,0.308,3,7,0.429,9,19,28,9,4,1,4,21,35
2,1629752,Juwan Morgan,2021-22,00,1610612761,TOR,25.0,1,0,27.0,2,3,0.667,1,2,0.5,0,0,0.0,2,2,4,1,0,0,0,3,5
3,1629752,Juwan Morgan,2021-22,00,1610612738,BOS,25.0,1,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
4,1629752,Juwan Morgan,2021-22,00,0,TOT,25.0,2,0,31.0,2,3,0.667,1,2,0.5,0,0,0.0,2,2,4,1,0,0,0,3,5
0,77641,Rex Morgan,1970-71,00,1610612738,BOS,22.0,34,,266.0,41,102,0.402,,,,35,54,0.648,,,61,22,,,,58,117
1,77641,Rex Morgan,1971-72,00,1610612738,BOS,23.0,28,,150.0,16,50,0.32,,,,23,31,0.742,,,30,17,,,,34,55
0,77642,Elmo Morgenthaler,1946-47,00,1610610032,PRO,24.0,11,,,4,13,0.308,,,,7,12,0.583,,,,3,,,,3,15
1,77642,Elmo Morgenthaler,1948-49,00,1610612744,PHW,26.0,20,,,15,39,0.385,,,,12,18,0.667,,,,7,,,,18,42
0,77644,Darren Morningstar,1993-94,00,1610612742,DAL,25.0,22,15,363.0,38,81,0.469,0,0,0.0,18,30,0.6,31,49,80,15,14,2,19,69,94
1,77644,Darren Morningstar,1993-94,00,1610612762,UTH,25.0,1,0,4.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
2,77644,Darren Morningstar,1993-94,00,0,TOT,25.0,23,15,367.0,39,82,0.476,0,0,0.0,18,30,0.6,31,50,81,15,14,2,19,70,96
0,356,Chris Morris,1988-89,00,1610612751,NJN,23.0,76,48,2096.0,414,905,0.457,64,175,0.366,182,254,0.717,188,209,397,119,102,60,190,250,1074
1,356,Chris Morris,1989-90,00,1610612751,NJN,24.0,80,76,2449.0,449,1065,0.422,61,193,0.316,228,316,0.722,194,228,422,143,130,79,185,219,1187
2,356,Chris Morris,1990-91,00,1610612751,NJN,25.0,79,68,2553.0,409,962,0.425,45,179,0.251,179,244,0.734,210,311,521,220,138,96,167,248,1042
3,356,Chris Morris,1991-92,00,1610612751,NJN,26.0,77,74,2394.0,346,726,0.477,22,110,0.2,165,231,0.714,199,295,494,197,129,81,171,211,879
4,356,Chris Morris,1992-93,00,1610612751,NJN,27.0,77,57,2302.0,436,907,0.481,17,76,0.224,197,248,0.794,227,227,454,106,144,52,119,171,1086
5,356,Chris Morris,1993-94,00,1610612751,NJN,28.0,50,27,1349.0,203,454,0.447,53,147,0.361,85,118,0.72,91,137,228,83,55,49,52,120,544
6,356,Chris Morris,1994-95,00,1610612751,NJN,29.0,71,49,2131.0,351,856,0.41,106,317,0.334,142,195,0.728,181,221,402,147,86,51,117,155,950
7,356,Chris Morris,1995-96,00,1610612762,UTH,30.0,66,33,1424.0,265,606,0.437,63,197,0.32,98,127,0.772,100,129,229,77,63,20,71,140,691
8,356,Chris Morris,1996-97,00,1610612762,UTA,31.0,73,1,976.0,122,299,0.408,31,113,0.274,39,54,0.722,37,125,162,43,29,24,45,121,314
9,356,Chris Morris,1997-98,00,1610612762,UTA,32.0,54,1,538.0,85,207,0.411,19,62,0.306,44,61,0.721,35,79,114,24,25,17,33,61,233
10,356,Chris Morris,1998-99,00,1610612756,PHX,33.0,44,2,535.0,64,149,0.43,16,56,0.286,40,46,0.87,54,67,121,23,16,11,21,54,184
0,202721,Darius Morris,2011-12,00,1610612747,LAL,21.0,19,0,169.0,18,42,0.429,4,9,0.444,6,9,0.667,2,14,16,21,2,0,19,16,46
1,202721,Darius Morris,2012-13,00,1610612747,LAL,22.0,48,17,683.0,73,188,0.388,24,66,0.364,24,37,0.649,24,33,57,76,21,2,45,58,194
2,202721,Darius Morris,2013-14,00,1610612755,PHI,23.0,12,0,193.0,29,67,0.433,10,24,0.417,15,21,0.714,3,10,13,31,8,0,19,21,83
3,202721,Darius Morris,2013-14,00,1610612746,LAC,23.0,10,0,54.0,4,13,0.308,0,7,0.0,1,2,0.5,0,5,5,5,2,0,2,9,9
4,202721,Darius Morris,2013-14,00,1610612763,MEM,23.0,5,0,66.0,6,16,0.375,2,7,0.286,1,3,0.333,4,4,8,8,3,0,6,3,15
5,202721,Darius Morris,2013-14,00,0,TOT,23.0,27,0,313.0,39,96,0.406,12,38,0.316,17,26,0.654,7,19,26,44,13,0,27,33,107
6,202721,Darius Morris,2014-15,00,1610612751,BKN,24.0,38,0,299.0,36,106,0.34,7,33,0.212,4,9,0.444,7,20,27,48,9,0,21,20,83
0,77647,Isaiah Morris,1992-93,00,1610612765,DET,24.0,25,0,102.0,26,57,0.456,0,0,0.0,3,4,0.75,6,6,12,4,3,1,8,14,55
0,1628537,Jaylen Morris,2017-18,00,1610612737,ATL,22.0,6,0,98.0,13,32,0.406,2,10,0.2,0,0,0.0,2,14,16,7,2,1,6,2,28
1,1628537,Jaylen Morris,2018-19,00,1610612749,MIL,23.0,4,0,29.0,4,10,0.4,1,3,0.333,1,2,0.5,0,5,5,4,2,0,1,1,10
2,1628537,Jaylen Morris,2021-22,00,1610612759,SAS,26.0,3,0,16.0,0,6,0.0,0,2,0.0,2,4,0.5,0,2,2,2,0,0,1,2,2
0,202693,Markieff Morris,2011-12,00,1610612756,PHX,22.0,63,7,1227.0,174,436,0.399,43,124,0.347,76,106,0.717,69,210,279,65,41,42,70,179,467
1,202693,Markieff Morris,2012-13,00,1610612756,PHX,23.0,82,32,1837.0,266,653,0.407,45,134,0.336,93,127,0.732,131,265,396,108,77,64,104,209,670
2,202693,Markieff Morris,2013-14,00,1610612756,PHX,24.0,81,0,2153.0,411,845,0.486,34,108,0.315,259,327,0.792,139,346,485,144,68,51,147,232,1115
3,202693,Markieff Morris,2014-15,00,1610612756,PHX,25.0,82,82,2581.0,512,1100,0.465,57,179,0.318,177,232,0.763,110,396,506,192,101,39,170,245,1258
4,202693,Markieff Morris,2015-16,00,1610612756,PHX,26.0,37,24,917.0,171,431,0.397,22,76,0.289,66,92,0.717,43,151,194,87,33,17,90,104,430
5,202693,Markieff Morris,2015-16,00,1610612764,WAS,26.0,27,21,712.0,134,287,0.467,25,79,0.316,42,55,0.764,30,128,158,37,25,17,45,80,335
6,202693,Markieff Morris,2015-16,00,0,TOT,26.0,64,45,1629.0,305,718,0.425,47,155,0.303,108,147,0.735,73,279,352,124,58,34,135,184,765
7,202693,Markieff Morris,2016-17,00,1610612764,WAS,27.0,76,76,2374.0,406,889,0.457,71,196,0.362,180,215,0.837,107,386,493,126,82,42,129,254,1063
8,202693,Markieff Morris,2017-18,00,1610612764,WAS,28.0,73,73,1968.0,330,687,0.48,76,207,0.367,105,128,0.82,75,334,409,142,56,38,127,216,841
9,202693,Markieff Morris,2018-19,00,1610612764,WAS,29.0,34,15,883.0,143,328,0.436,48,144,0.333,57,73,0.781,41,133,174,60,25,20,47,117,391
10,202693,Markieff Morris,2018-19,00,1610612760,OKC,29.0,24,1,387.0,61,156,0.391,20,59,0.339,14,19,0.737,20,71,91,19,11,2,7,58,156
11,202693,Markieff Morris,2018-19,00,0,TOT,29.0,58,16,1271.0,204,484,0.421,68,203,0.335,71,92,0.772,61,204,265,79,36,22,54,175,547
12,202693,Markieff Morris,2019-20,00,1610612765,DET,30.0,44,16,988.0,175,389,0.45,75,189,0.397,61,79,0.772,24,149,173,69,26,11,70,104,486
13,202693,Markieff Morris,2019-20,00,1610612747,LAL,30.0,14,1,199.0,28,69,0.406,13,39,0.333,5,6,0.833,16,29,45,8,5,6,6,29,74
14,202693,Markieff Morris,2019-20,00,0,TOT,30.0,58,17,1188.0,203,458,0.443,88,228,0.386,66,85,0.776,40,178,218,77,31,17,76,133,560
15,202693,Markieff Morris,2020-21,00,1610612747,LAL,31.0,61,27,1200.0,153,378,0.405,65,209,0.311,36,50,0.72,48,218,266,73,22,19,54,105,407
16,202693,Markieff Morris,2021-22,00,1610612748,MIA,32.0,17,1,298.0,54,114,0.474,13,39,0.333,8,9,0.889,17,28,45,23,6,1,20,33,129
17,202693,Markieff Morris,2022-23,00,1610612751,BKN,33.0,19,1,217.0,27,61,0.443,19,39,0.487,6,6,1.0,9,35,44,19,6,4,11,23,79
0,77646,Max Morris,1949-50,00,1610610033,SHE,25.0,62,,,252,694,0.363,,,,277,415,0.667,,,,194,,,,172,781
0,1628420,Monte Morris,2017-18,00,1610612743,DEN,23.0,3,0,25.0,4,6,0.667,0,1,0.0,2,2,1.0,0,2,2,7,3,0,1,1,10
1,1628420,Monte Morris,2018-19,00,1610612743,DEN,24.0,82,6,1970.0,346,702,0.493,94,227,0.414,65,81,0.802,35,159,194,297,73,4,52,102,851
2,1628420,Monte Morris,2019-20,00,1610612743,DEN,25.0,73,12,1637.0,260,566,0.459,65,172,0.378,75,89,0.843,24,113,137,255,55,17,53,73,660
3,1628420,Monte Morris,2020-21,00,1610612743,DEN,26.0,47,13,1196.0,186,387,0.481,51,134,0.381,58,73,0.795,11,85,96,150,34,13,34,48,481
4,1628420,Monte Morris,2021-22,00,1610612743,DEN,27.0,75,74,2239.0,374,773,0.484,124,314,0.395,73,84,0.869,27,199,226,333,56,14,78,92,945
5,1628420,Monte Morris,2022-23,00,1610612764,WAS,27.0,27,27,767.0,104,230,0.452,36,92,0.391,20,28,0.714,10,78,88,138,22,6,23,41,264
0,201043,Randolph Morris,2006-07,00,1610612752,NYK,21.0,5,0,44.0,1,6,0.167,0,0,0.0,2,6,0.333,1,8,9,1,2,1,2,4,4
1,201043,Randolph Morris,2007-08,00,1610612752,NYK,22.0,18,2,181.0,21,58,0.362,0,0,0.0,14,29,0.483,12,25,37,2,4,2,9,37,56
2,201043,Randolph Morris,2008-09,00,1610612737,ATL,23.0,23,0,89.0,7,17,0.412,0,0,0.0,4,4,1.0,4,16,20,2,2,1,7,25,18
3,201043,Randolph Morris,2009-10,00,1610612737,ATL,24.0,28,0,124.0,23,41,0.561,0,0,0.0,16,27,0.593,10,28,38,2,5,3,12,34,62
0,2242,Terence Morris,2001-02,00,1610612745,HOU,23.0,68,12,1110.0,111,289,0.384,15,78,0.192,18,28,0.643,77,134,211,64,21,27,45,72,255
1,2242,Terence Morris,2002-03,00,1610612745,HOU,24.0,49,0,633.0,82,176,0.466,7,32,0.219,11,14,0.786,40,88,128,25,8,17,29,35,182
2,2242,Terence Morris,2005-06,00,1610612753,ORL,27.0,22,0,192.0,16,49,0.327,0,2,0.0,3,3,1.0,6,32,38,4,6,5,7,19,35
0,202694,Marcus Morris Sr.,2011-12,00,1610612745,HOU,22.0,17,0,126.0,16,54,0.296,2,17,0.118,6,8,0.75,5,11,16,3,2,2,4,12,40
1,202694,Marcus Morris Sr.,2012-13,00,1610612745,HOU,23.0,54,17,1154.0,171,400,0.427,74,194,0.381,49,75,0.653,63,156,219,47,27,16,53,120,465
2,202694,Marcus Morris Sr.,2012-13,00,1610612756,PHX,23.0,23,6,370.0,51,126,0.405,12,39,0.308,17,42,0.405,17,41,58,15,18,4,24,40,131
3,202694,Marcus Morris Sr.,2012-13,00,0,TOT,23.0,77,23,1524.0,222,526,0.422,86,233,0.369,66,117,0.564,80,197,277,62,45,20,77,160,596
4,202694,Marcus Morris Sr.,2013-14,00,1610612756,PHX,24.0,82,1,1800.0,288,651,0.442,99,260,0.381,121,159,0.761,84,235,319,88,72,18,95,157,796
5,202694,Marcus Morris Sr.,2014-15,00,1610612756,PHX,25.0,81,35,2045.0,331,763,0.434,112,313,0.358,71,113,0.628,73,312,385,133,63,16,73,188,845
6,202694,Marcus Morris Sr.,2015-16,00,1610612765,DET,26.0,80,80,2856.0,410,945,0.434,108,298,0.362,203,271,0.749,91,313,404,201,67,23,140,170,1131
7,202694,Marcus Morris Sr.,2016-17,00,1610612765,DET,27.0,79,79,2565.0,421,1007,0.418,118,357,0.331,145,185,0.784,77,289,366,160,52,25,87,168,1105
8,202694,Marcus Morris Sr.,2017-18,00,1610612738,BOS,28.0,54,21,1442.0,262,611,0.429,86,234,0.368,124,154,0.805,43,246,289,72,35,12,65,100,734
9,202694,Marcus Morris Sr.,2018-19,00,1610612738,BOS,29.0,75,53,2091.0,377,844,0.447,146,389,0.375,146,173,0.844,76,382,458,109,43,25,92,181,1046
10,202694,Marcus Morris Sr.,2019-20,00,1610612752,NYK,30.0,43,43,1387.0,281,636,0.442,116,264,0.439,163,198,0.823,48,185,233,59,34,17,73,128,841
11,202694,Marcus Morris Sr.,2019-20,00,1610612746,LAC,30.0,19,19,549.0,74,174,0.425,26,84,0.31,18,22,0.818,11,67,78,27,13,13,24,52,192
12,202694,Marcus Morris Sr.,2019-20,00,0,TOT,30.0,62,62,1936.0,355,810,0.438,142,348,0.408,181,220,0.823,59,252,311,86,47,30,97,180,1033
13,202694,Marcus Morris Sr.,2020-21,00,1610612746,LAC,31.0,57,29,1502.0,276,584,0.473,140,296,0.473,73,89,0.82,35,199,234,58,34,15,57,117,765
14,202694,Marcus Morris Sr.,2021-22,00,1610612746,LAC,32.0,54,54,1564.0,300,691,0.434,101,275,0.367,129,148,0.872,26,213,239,113,28,18,69,115,830
15,202694,Marcus Morris Sr.,2022-23,00,1610612746,LAC,33.0,30,30,901.0,153,342,0.447,61,161,0.379,38,48,0.792,14,139,153,51,22,11,29,68,405
0,200747,Adam Morrison,2006-07,00,1610612766,CHA,22.0,78,23,2326.0,355,944,0.376,87,258,0.337,120,169,0.71,54,176,230,163,28,6,130,179,917
1,200747,Adam Morrison,2008-09,00,1610612766,CHA,24.0,44,5,667.0,76,211,0.36,31,92,0.337,16,21,0.762,16,56,72,38,9,4,29,73,199
2,200747,Adam Morrison,2008-09,00,1610612747,LAL,24.0,8,0,44.0,4,12,0.333,1,4,0.25,1,2,0.5,2,6,8,3,0,0,3,4,10
3,200747,Adam Morrison,2008-09,00,0,TOT,24.0,52,5,711.0,80,223,0.359,32,96,0.333,17,23,0.739,18,62,80,41,9,4,32,77,209
4,200747,Adam Morrison,2009-10,00,1610612747,LAL,25.0,31,0,241.0,32,85,0.376,5,21,0.238,5,8,0.625,10,22,32,18,3,2,10,17,74
0,77648,Dwight Morrison,1954-55,00,1610612738,BOS,23.0,71,,1227.0,120,284,0.423,,,,72,115,0.626,,,451,82,,,,222,312
1,77648,Dwight Morrison,1955-56,00,1610612738,BOS,24.0,71,,910.0,89,240,0.371,,,,44,89,0.494,,,345,53,,,,159,222
2,77648,Dwight Morrison,1957-58,00,1610612737,STL,26.0,13,,79.0,9,26,0.346,,,,3,4,0.75,,,26,0,,,,12,21
0,77649,Mike Morrison,1989-90,00,1610612756,PHX,22.0,36,1,153.0,23,68,0.338,2,7,0.286,24,30,0.8,7,13,20,11,2,0,23,20,72
0,201627,Anthony Morrow,2008-09,00,1610612744,GSW,23.0,67,17,1515.0,255,534,0.478,86,184,0.467,80,92,0.87,78,121,199,80,36,12,52,130,676
1,201627,Anthony Morrow,2009-10,00,1610612744,GSW,24.0,69,37,2018.0,329,703,0.468,140,307,0.456,101,114,0.886,61,198,259,104,65,16,84,158,899
2,201627,Anthony Morrow,2010-11,00,1610612751,NJN,25.0,58,47,1856.0,279,620,0.45,110,260,0.423,96,107,0.897,37,135,172,68,19,7,54,135,764
3,201627,Anthony Morrow,2011-12,00,1610612751,NJN,26.0,62,18,1636.0,272,658,0.413,106,286,0.371,97,104,0.933,31,96,127,61,46,9,70,86,747
4,201627,Anthony Morrow,2012-13,00,1610612737,ATL,27.0,24,1,301.0,47,111,0.423,15,38,0.395,16,18,0.889,10,16,26,9,12,1,4,33,125
5,201627,Anthony Morrow,2012-13,00,1610612742,DAL,27.0,17,0,82.0,17,34,0.5,1,5,0.2,4,4,1.0,1,3,4,4,1,0,4,10,39
6,201627,Anthony Morrow,2012-13,00,0,TOT,27.0,41,1,383.0,64,145,0.441,16,43,0.372,20,22,0.909,11,19,30,13,13,1,8,43,164
7,201627,Anthony Morrow,2013-14,00,1610612740,NOP,28.0,76,9,1426.0,238,520,0.458,88,195,0.451,72,87,0.828,29,111,140,59,38,12,51,102,636
8,201627,Anthony Morrow,2014-15,00,1610612760,OKC,29.0,74,0,1806.0,285,615,0.463,141,325,0.434,79,89,0.888,40,155,195,60,54,11,38,135,790
9,201627,Anthony Morrow,2015-16,00,1610612760,OKC,30.0,68,6,926.0,136,333,0.408,79,204,0.387,29,39,0.744,10,52,62,24,22,5,17,64,380
10,201627,Anthony Morrow,2016-17,00,1610612760,OKC,31.0,40,7,627.0,86,223,0.386,35,119,0.294,23,26,0.885,11,18,29,19,22,2,6,40,230
11,201627,Anthony Morrow,2016-17,00,1610612741,CHI,31.0,9,0,87.0,12,29,0.414,6,14,0.429,11,11,1.0,1,1,2,6,2,0,0,4,41
12,201627,Anthony Morrow,2016-17,00,0,TOT,31.0,49,7,714.0,98,252,0.389,41,133,0.308,34,37,0.919,12,19,31,25,24,2,6,44,271
0,132,Dwayne Morton,1994-95,00,1610612744,GOS,23.0,41,6,395.0,50,129,0.388,9,25,0.36,58,85,0.682,21,37,58,18,11,15,27,45,167
0,1972,John Morton,1989-90,00,1610612739,CLE,23.0,37,3,402.0,48,161,0.298,7,30,0.233,43,62,0.694,7,25,32,67,18,4,51,30,146
1,1972,John Morton,1990-91,00,1610612739,CLE,24.0,66,2,1207.0,120,274,0.438,4,12,0.333,113,139,0.813,41,62,103,243,61,18,107,112,357
2,1972,John Morton,1991-92,00,1610612739,CLE,25.0,4,0,54.0,3,12,0.25,0,1,0.0,8,9,0.889,3,4,7,5,1,0,4,3,14
3,1972,John Morton,1991-92,00,1610612748,MIA,25.0,21,0,216.0,33,81,0.407,2,15,0.133,24,29,0.828,3,16,19,27,12,1,24,20,92
4,1972,John Morton,1991-92,00,0,TOT,25.0,25,0,270.0,36,93,0.387,2,16,0.125,32,38,0.842,6,20,26,32,13,1,28,23,106
0,77652,Richard Morton,1988-89,00,1610612754,IND,23.0,2,0,11.0,3,4,0.75,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,2,6
0,77653,Glenn Mosley,1977-78,00,1610612755,PHL,22.0,6,,21.0,5,13,0.385,,,,3,7,0.429,0,5,5,2,0,0,5,5,13
1,77653,Glenn Mosley,1978-79,00,1610612759,SAN,23.0,26,,221.0,31,75,0.413,,,,23,38,0.605,27,37,64,19,8,10,20,35,85
0,77654,Perry Moss,1985-86,00,1610612755,PHL,27.0,60,0,852.0,95,239,0.397,5,25,0.2,54,74,0.73,25,65,90,89,50,12,61,106,249
1,77654,Perry Moss,1985-86,00,1610612764,WAS,27.0,12,0,160.0,21,53,0.396,2,7,0.286,11,15,0.733,9,16,25,19,6,3,18,26,55
2,77654,Perry Moss,1985-86,00,0,TOT,27.0,72,0,1012.0,116,292,0.397,7,32,0.219,65,89,0.73,34,81,115,108,56,15,79,132,304
3,77654,Perry Moss,1986-87,00,1610612744,GOS,28.0,64,0,698.0,91,207,0.44,1,14,0.071,49,69,0.71,29,66,95,90,42,3,57,96,232
0,734,Lawrence Moten,1995-96,00,1610612763,VAN,24.0,44,3,573.0,112,247,0.453,18,55,0.327,49,75,0.653,36,25,61,50,29,8,44,54,291
1,734,Lawrence Moten,1996-97,00,1610612763,VAN,25.0,67,18,1216.0,171,441,0.388,41,141,0.291,64,99,0.646,43,76,119,129,48,24,81,83,447
2,734,Lawrence Moten,1997-98,00,1610612764,WAS,26.0,8,0,27.0,3,13,0.231,0,1,0.0,3,4,0.75,1,0,1,3,0,0,1,6,9
0,202700,Donatas Motiejunas,2012-13,00,1610612745,HOU,22.0,44,14,538.0,97,213,0.455,24,83,0.289,32,51,0.627,36,57,93,31,7,10,37,73,250
1,202700,Donatas Motiejunas,2013-14,00,1610612745,HOU,23.0,62,3,952.0,131,296,0.443,21,84,0.25,58,96,0.604,60,165,225,34,20,21,49,132,341
2,202700,Donatas Motiejunas,2014-15,00,1610612745,HOU,24.0,71,62,2037.0,353,700,0.504,49,133,0.368,100,166,0.602,137,284,421,130,56,34,123,203,855
3,202700,Donatas Motiejunas,2015-16,00,1610612745,HOU,25.0,37,22,547.0,90,205,0.439,16,57,0.281,34,53,0.642,37,72,109,41,17,5,44,69,230
4,202700,Donatas Motiejunas,2016-17,00,1610612740,NOP,26.0,34,0,479.0,57,138,0.413,11,47,0.234,25,49,0.51,26,75,101,32,18,11,31,55,150
5,202700,Donatas Motiejunas,2018-19,00,1610612759,SAS,28.0,3,0,13.0,3,6,0.5,0,0,0.0,0,2,0.0,2,1,3,1,0,1,3,6,6
0,1628405,Johnathan Motley,2017-18,00,1610612742,DAL,23.0,11,4,176.0,40,75,0.533,1,6,0.167,15,28,0.536,14,35,49,7,3,2,9,18,96
1,1628405,Johnathan Motley,2018-19,00,1610612746,LAC,24.0,22,0,156.0,39,73,0.534,0,3,0.0,24,40,0.6,18,33,51,11,5,3,16,27,102
2,1628405,Johnathan Motley,2019-20,00,1610612746,LAC,25.0,13,0,41.0,11,15,0.733,1,1,1.0,5,7,0.714,3,7,10,8,3,0,5,6,28
0,2069,Hanno Mottola,2000-01,00,1610612737,ATL,24.0,73,3,989.0,123,277,0.444,0,3,0.0,73,90,0.811,49,125,174,25,11,9,67,163,319
1,2069,Hanno Mottola,2001-02,00,1610612737,ATL,25.0,82,14,1368.0,169,384,0.44,1,13,0.077,57,76,0.75,81,187,268,50,20,19,70,174,396
0,203102,Arnett Moultrie,2012-13,00,1610612755,PHI,22.0,47,0,542.0,78,134,0.582,0,0,0.0,18,28,0.643,76,69,145,10,17,10,19,43,174
1,203102,Arnett Moultrie,2013-14,00,1610612755,PHI,23.0,12,2,187.0,16,38,0.421,0,0,0.0,4,5,0.8,11,24,35,2,8,4,7,22,36
0,297,Alonzo Mourning,1992-93,00,1610612766,CHH,23.0,78,78,2644.0,572,1119,0.511,0,3,0.0,495,634,0.781,263,542,805,76,27,271,236,286,1639
1,297,Alonzo Mourning,1993-94,00,1610612766,CHH,24.0,60,59,2018.0,427,845,0.505,0,2,0.0,433,568,0.762,177,433,610,86,27,188,199,207,1287
2,297,Alonzo Mourning,1994-95,00,1610612766,CHH,25.0,77,77,2941.0,571,1101,0.519,11,34,0.324,490,644,0.761,200,561,761,111,49,225,241,275,1643
3,297,Alonzo Mourning,1995-96,00,1610612748,MIA,26.0,70,70,2671.0,563,1076,0.523,9,30,0.3,488,712,0.685,218,509,727,159,70,189,262,245,1623
4,297,Alonzo Mourning,1996-97,00,1610612748,MIA,27.0,66,65,2320.0,473,885,0.534,1,9,0.111,363,565,0.642,189,467,656,104,56,189,226,272,1310
5,297,Alonzo Mourning,1997-98,00,1610612748,MIA,28.0,58,56,1939.0,403,732,0.551,0,0,0.0,309,465,0.665,193,365,558,52,40,130,179,208,1115
